CUE,Nombre,Domicilio,Sendero,Ambito,BARRIO,Comuna,DE,X,Y,y_lat,x_long
202209,Jardin de Infantes Comun Nº 02 DE 20º,Montiel 1174,SE09AH,publica,LINIERS,9,20,94375,97486,-34.651916,-58.524659
202875,Esc. de Teatro Nini Marshall,Oliden 1245,SE09AI,publica,MATADEROS,9,13,96003,97606,-34.650842,-58.5069
202948,Jardin Maternal Nº 06 DE 13º,Zelada 6240/6248,SE09AI,publica,MATADEROS,9,13,95937,97607,-34.650833,-58.50762
200008,Esc. Primaria Comun Nº 16 DE 20º Dr. Martiniano Leguizamon,Martiniano Leguizamon 1470,SE09AI,publica,MATADEROS,9,20,95872,97433,-34.652401,-58.50833
201307,Jardin de Infantes Nucleado C DE 20º [S] (EPC 16),Martiniano Leguizamon 1470,SE09AI,publica,MATADEROS,9,20,95872,97433,-34.652401,-58.50833
200023,Esc. Primaria Comun Nº 20 DE 20º Juan Ramon Jimenez,Murguiondo 1347,SE09AI,publica,MATADEROS,9,20,95905,97501,-34.651789,-58.50797
201307,Jardin de Infantes Nucleado C DE 20º (EPC 20),Murguiondo 1347,SE09AI,publica,MATADEROS,9,20,95905,97501,-34.651789,-58.50797
200945,Instituto San Jose,Av. Emilio Castro 6351,SE09AI,privada,LINIERS,9,20,95594,97721,-34.649804,-58.511361
201819,Instituto Dr. Raul Juan Gandini,Murguiondo 1131,SE09AI,privada,MATADEROS,9,20,95688,97688,-34.650102,-58.510336
203091,Jardin de Infantes Integral Nº 13 DE 20º,Monte 7416,SE09AJ,publica,MATADEROS,9,20,96472,95164,-34.672857,-58.501794
201486,Esc. Primaria Comun Nº 06 DE 20º Prof. Felipe Boero,Av. Eva Peron 7449,SE09AJ,publica,MATADEROS,9,20,96520,95088,-34.673506,-58.501301
200331,Instituto Leopoldo Marechal,Montiel 3015,SE09AJ,privada,MATADEROS,9,20,96381,95501,-34.669819,-58.502786
201172,Esc. Primaria Comun Nº 19 DE 20º Roma,Cosquin 3100 - Yrupe 6835,SE09AK,publica,MATADEROS,9,20,96863,95614,-34.668802,-58.497527
203092,Jardin de Infantes Integral Nº 14 DE 20º,Yrupe 6835 - Cosquin 3100,SE09AK,publica,MATADEROS,9,20,96803,95651,-34.668468,-58.498181
202013,Centro de Formacion Profesional Nº 04 (sede),Carhue 2970,SE09AK,publica,MATADEROS,9,20,96622,95597,-34.668954,-58.500156
200760,Esc. Primaria Comun Nº 20 DE 18º Mariano Sanchez de Loria,Barragan 366,SE09AL,publica,LINIERS,9,18,94526,99210,-34.636376,-58.523001
201574,Jardin de Infantes Nucleado B DE 18º Jardin del Ceibo (EPC 20),Barragan 366,SE09AL,publica,LINIERS,9,18,94526,99210,-34.636376,-58.523001
200079,Colegio Nº 13 Cnel. Tomas Espora,Gallardo 149,SE09AL,publica,LINIERS,9,18,94467,99065,-34.637683,-58.523645
201483,Instituto Dr. Dalmacio Velez Sarsfield,Av. Alvarez Jonte 6560 - Reservistas Argentinos 279/265/241 - Av. Juan B. Justo 9200,SE09AL,privada,LINIERS,9,18,94614,99267,-34.635863,-58.522041
200911,Esc. Tecnica Nº 08 Paula Albarracin de Sarmiento,Pio Collivadino 436,SE09AM,publica,PARQUE AVELLANEDA,9,13,98139,98829,-34.639824,-58.483597
201169,Esc. Tecnica Nº 17 Brig. Gral. Cornelio Saavedra,Lacarra 535,SE09AM,publica,PARQUE AVELLANEDA,9,13,98312,98794,-34.64014,-58.481711
201170,Esc. Tecnica Nº 23 Casal Calviño,Lacarra 621,SE09AM,publica,PARQUE AVELLANEDA,9,13,98377,98732,-34.640699,-58.481002
201958,Instituto Vocacional de Arte Manuel Jose de Labarden (Sede Pio Collivadino),Pio Collivadino 470,SE09AM,publica,PARQUE AVELLANEDA,9,13,98151,98753,-34.640509,-58.483467
201505,Esc. Primaria Comun Nº 20 DE 13º Sargento Juan Bautista Cabral,Homero 1157,SE09AN,publica,PARQUE AVELLANEDA,9,13,97760,97811,-34.649,-58.487734
200554,Jardin de Infantes Nucleado D DE 13º (EPC 21),Jose Enrique Rodo 4431,SE09AN,publica,PARQUE AVELLANEDA,9,13,97836,98396,-34.643727,-58.486903
201167,Esc. Primaria Comun Nº 21 DE 13º Pedro Inchauspe,Jose Enrique Rodo 4431,SE09AN,publica,PARQUE AVELLANEDA,9,13,97836,98396,-34.643727,-58.486903
200554,Jardin de Infantes Nucleado D DE 13º (EPC 24),Av. Bruix 4620,SE09AN,publica,PARQUE AVELLANEDA,9,13,97509,98110,-34.646304,-58.490471
201168,Esc. Primaria Comun Nº 24 DE 13º Sara de Elia de Gimenez,Av. Bruix 4620,SE09AN,publica,PARQUE AVELLANEDA,9,13,97509,98110,-34.646304,-58.490471
202536,Jardin de Infantes Heidi,Av. Directorio 4718,SE09AN,privada,PARQUE AVELLANEDA,9,13,97709,97838,-34.648757,-58.488293
201299,Instituto Maria Ana Mogas,Guamini 1850 - Carhue 1855,SE09AO,privada,MATADEROS,9,20,95302,96780,-34.658285,-58.514551
200513,Instituto San Cosme y San Damian (sede),Ulrico Schmidl 7432,SE09AO,privada,MATADEROS,9,20,94943,96898,-34.65722,-58.518467
200513,Instituto San Cosme y San Damian (anexo 1),Molina 1796,SE09AO,privada,MATADEROS,9,20,95029,96808,-34.658032,-58.517529
200513,Instituto San Cosme y San Damian (anexo: Polideportivo),Ulrico Schmidl 7454,SE09AO,privada,MATADEROS,9,20,94907,96867,-34.657499,-58.51886
200513,Instituto San Cosme y San Damian (anexo 2),Molina 1740,SE09AO,privada,MATADEROS,9,20,94963,96869,-34.657481,-58.518249
201433,Esc. Primaria Comun Nº 04 DE 13º Republica del Brasil,Manuel Artigas 5951 - Carolina Muzilli 5926,SE09AP,publica,MATADEROS,9,13,96359,97715,-34.649861,-58.503016
201441,Jardin de Infantes Nucleado B DE 13º [S] (EPC 04),Carolina Muzilli 5926 - Manuel Artigas 5951,SE09AP,publica,MATADEROS,9,13,96335,97759,-34.649464,-58.503278
200944,Liceo Nº 08 Esteban Echeverria,Murguiondo 1568,SE09AP,publica,MATADEROS,9,13,96167,97353,-34.653124,-58.505112
200948,Instituto San Vicente de Paul,Manuel Artigas 6142,SE09AP,privada,MATADEROS,9,13,96211,97435,-34.652385,-58.504632
201397,Instituto Calasancio Divina Pastora,Manuel Artigas 6140,SE09AP,privada,MATADEROS,9,13,96207,97499,-34.651808,-58.504675
202640,Escuela Infantil Dulce Jardin,Oliden 1385,SE09AP,privada,MATADEROS,9,13,96122,97482,-34.651965,-58.505598
200110,Esc. Primaria Comun Nº 03 DE 20º Republica Francesa,Montiel 153,SE09AQ,publica,LINIERS,9,20,94207,98699,-34.640981,-58.526484
200111,Esc. Primaria Comun Nº 17 DE 20º Carlos Morel,Ibarrola 7249,SE09AQ,publica,LINIERS,9,20,94053,98636,-34.641548,-58.528164
202778,Escuela Infantil Rulos y Moños,Ibarrola 7065,SE09AQ,privada,LINIERS,9,20,94274,98646,-34.641459,-58.525753
200763,Esc. Primaria Comun Nº 04 DE 20º Gral. Felix de Olazabal,Cnel. Ramon Lorenzo Falcon 6702,SE09AR,publica,LINIERS,9,20,94681,98760,-34.640434,-58.521313
200931,Jardin de Infantes Nucleado B DE 20º (EPC 04),Cnel. Ramon Lorenzo Falcon 6702,SE09AR,publica,LINIERS,9,20,94681,98760,-34.640434,-58.521313
200112,Esc. Primaria Comun Nº 18 DE 20º Republica de Corea,Murguiondo 76,SE09AR,publica,LINIERS,9,20,94941,98805,-34.640029,-58.518477
200931,Jardin de Infantes Nucleado B DE 20º (EPC 18),Murguiondo 76,SE09AR,publica,LINIERS,9,20,94941,98805,-34.640029,-58.518477
200738,Instituto Ntra. Sra. de Las Nieves,Ventura Bosch 6662,SE09AR,privada,LINIERS,9,20,94786,98505,-34.642733,-58.52017
202599,Jardin Caramelitos,Martiniano Leguizamon 224,SE09AR,privada,LINIERS,9,20,94870,98613,-34.64176,-58.519253
201892,Colegio Argentino Baldomero Fernandez Moreno (anexo),Lisandro de la Torre 278,SE09AR,privada,LINIERS,9,20,94734,98550,-34.642327,-58.520737
200113,Esc. Primaria Comun Nº 15 DE 20º Republica Islamica de Pakistan,Av. Lisandro de la Torre 550,SE09AS,publica,LINIERS,9,20,94776,98250,-34.645032,-58.52028
200931,Jardin de Infantes Nucleado B DE 20º (EPC 15),Av. Lisandro de la Torre 550,SE09AS,publica,LINIERS,9,20,94776,98250,-34.645032,-58.52028
201892,Colegio Argentino Baldomero Fernandez Moreno (sede),Tuyuti 6629,SE09AS,privada,LINIERS,9,20,94848,98332,-34.644293,-58.519495
202782,Alegres Campanitas,Pilar 763,SE09AS,privada,LINIERS,9,20,94970,97950,-34.647737,-58.518166
200930,Esc. de Comercio Nº 32 Jose Leon Suarez (sede),Acassuso 5860,SE09AT,publica,LINIERS,9,13,95848,98350,-34.644135,-58.508587
200930,Esc. de Comercio Nº 32 Jose Leon Suarez (anexo),Acassuso 6138,SE09AT,publica,LINIERS,9,13,95620,98101,-34.646379,-58.511075
203028,Esc. Superior de Educacion Artistica en Danzas Nº 01 Prof. Nelly Ramicone,Fonrouge 711,SE09AT,publica,LINIERS,9,13,95941,98175,-34.645713,-58.507574
200931,Jardin de Infantes Nucleado B DE 20º [S] (EPC 08),Fonrouge 370/346,SE09AT,publica,LINIERS,9,20,95525,98548,-34.642349,-58.512109
200938,Esc. Primaria Comun Nº 08 DE 20º Dr. Dalmacio Velez Sarsfield,Fonrouge 370/346,SE09AT,publica,LINIERS,9,20,95525,98548,-34.642349,-58.512109
200929,Esc. Primaria Comun Nº 09 DE 20º Jose Maria Torres,Av. Larrazabal 420,SE09AT,publica,LINIERS,9,20,95549,98443,-34.643296,-58.511848
200931,Jardin de Infantes Nucleado B DE 20º (EPC 09),Av. Larrazabal 420,SE09AT,publica,LINIERS,9,20,95549,98443,-34.643296,-58.511848
200330,Esc. Primaria Comun Nº 05 DE 20º Vicente Lopez y Planes,Tandil 6690,SE09AU,publica,MATADEROS,9,20,96370,96307,-34.662553,-58.502902
200514,Esc. Primaria Comun Nº 07 DE 20º Aristobulo del Valle,Carhue 2157,SE09AU,publica,MATADEROS,9,20,95676,96495,-34.660856,-58.510473
201307,Jardin de Infantes Nucleado C DE 20º (EPC 07),Carhue 2157,SE09AU,publica,MATADEROS,9,20,95676,96495,-34.660856,-58.510473
200022,Esc. Primaria Comun Nº 13 DE 20º Republica de Filipinas,Cosquin 1943,SE09AU,publica,MATADEROS,9,20,95718,96754,-34.658521,-58.510013
201307,Jardin de Infantes Nucleado C DE 20º (EPC 13),Cosquin 1943,SE09AU,publica,MATADEROS,9,20,95718,96754,-34.658521,-58.510013
201300,Instituto San Felipe Neri,Andalgala 2264,SE09AU,privada,MATADEROS,9,20,96011,96365,-34.662029,-58.506819
203096,Esc. Primaria Comun Nº 23 DE 20º,Murguiondo 2151,SE09AV,publica,MATADEROS,9,20,96750,96657,-34.6594,-58.498755
202402,Jardin de Infantes Integral Nº 07 DE 20º Jardincito de Chicago Karina Rainone,Av. Lisandro de la Torre 2288,SE09AV,publica,MATADEROS,9,20,96454,96504,-34.660778,-58.501985
203063,Jardin de Infantes Integral Nº 09 DE 20º,Murguiondo 2265,SE09AV,publica,MATADEROS,9,20,96784,96635,-34.659598,-58.498385
203075,Esc. Tecnica Nº 20,Murguiondo 2151,SE09AV,publica,MATADEROS,9,20,96678,96730,-34.658741,-58.499541
200947,Esc. Primaria Comun Nº 13 DE 13º Prof. Luz Vieira Mendez,Bragado 5350,SE09AW,publica,MATADEROS,9,13,96877,97797,-34.649124,-58.497366
201441,Jardin de Infantes Nucleado B DE 13º (EPC 13),Bragado 5350,SE09AW,publica,MATADEROS,9,13,96877,97797,-34.649124,-58.497366
200512,Instituto San Pio X,Basualdo 780,SE09AW,privada,MATADEROS,9,13,96802,98247,-34.645067,-58.498182
200184,Esc. Primaria Comun Nº 02 DE 13º Patria Grande,Chascomus 5598,SE09AX,publica,MATADEROS,9,13,96958,97258,-34.653983,-58.496484
201441,Jardin de Infantes Nucleado B DE 13º (EPC 02),Chascomus 5598,SE09AX,publica,MATADEROS,9,13,96958,97258,-34.653983,-58.496484
201441,Jardin de Infantes Nucleado B DE 13º (EPC 03),Av. Larrazabal 1556,SE09AX,publica,MATADEROS,9,13,96689,97284,-34.653748,-58.499418
201640,Esc. Primaria Comun Nº 03 DE 13º Eduardo Ladislao Holmberg,Av. Larrazabal 1556,SE09AX,publica,MATADEROS,9,13,96689,97284,-34.653748,-58.499418
200185,Esc. Primaria Comun Nº 12 DE 13º Presbitero Prof. V. Montes Carballo,Larraya 2055,SE09AX,publica,MATADEROS,9,13,97188,96846,-34.657697,-58.493976
200187,Jardin de Infantes Nucleado A DE 13º (EPC 12),Larraya 2055,SE09AX,publica,MATADEROS,9,13,97188,96846,-34.657697,-58.493976
200942,Instituto Placido Marin,Av. Larrazabal 1551,SE09AX,privada,MATADEROS,9,13,96667,97269,-34.653883,-58.499658
200187,Jardin de Infantes Nucleado A DE 13º [S] (EPC 14),San Pedro 5845,SE09AY,publica,MATADEROS,9,13,97301,96694,-34.659068,-58.492744
200941,Esc. Primaria Comun Nº 14 DE 13º Jose Antonio Cabrera,San Pedro 5845,SE09AY,publica,MATADEROS,9,13,97301,96694,-34.659068,-58.492744
200186,Esc. Primaria Comun Nº 19 DE 13º Caja Nacional de Ahorro y Seguro,Albariño 2062,SE09AY,publica,MATADEROS,9,13,97726,96957,-34.656698,-58.488107
200187,Jardin de Infantes Nucleado A DE 13º (EPC 19),Albariño 2062,SE09AY,publica,MATADEROS,9,13,97726,96957,-34.656698,-58.488107
200943,Instituto Ntra. Sra. de la Misericordia (sede),Gregorio de Laferrere 5865,SE09AY,privada,MATADEROS,9,13,97498,96456,-34.661214,-58.490596
200943,Instituto Ntra. Sra. de la Misericordia (anexo 1),Av. Larrazabal 2437,SE09AY,privada,MATADEROS,9,13,97490,96355,-34.662124,-58.490683
201322,Esc. Primaria Comun Nº 11 DE 11º Dr. Pedro Goyena,Gregorio de Laferrere 3624,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99467,98437,-34.643359,-58.469113
201325,Jardin de Infantes Nucleado A DE 11º (EPC 11),Gregorio de Laferrere 3624,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99467,98437,-34.643359,-58.469113
201325,Jardin de Infantes Nucleado A DE 11º [S] (EPC 20),Baldomero Fernandez Moreno 3652,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99457,98225,-34.64527,-58.469223
201662,Esc. Primaria Comun Nº 20 DE 11º Antonio Alice,Baldomero Fernandez Moreno 3652,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99457,98225,-34.64527,-58.469223
200780,Esc. Primaria Comun Nº 21 DE 11º Maria Sklodowska de Curie,Mariano Acosta 1071/1059,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99221,98536,-34.642467,-58.471797
201325,Jardin de Infantes Nucleado A DE 11º (EPC 21),Mariano Acosta 1071/1059,SE09AZ,publica,PARQUE AVELLANEDA,9,11,99221,98536,-34.642467,-58.471797
201323,Instituto Lujan Porteño,Av. Francisco Bilbao 3476,SE09AZ,privada,PARQUE AVELLANEDA,9,11,99400,98594,-34.641944,-58.469844
200684,Instituto Juan Bautista Berthier,Bacacay 4747,SE10AA,privada,VELEZ SARSFIELD,10,18,97247,99457,-34.63413,-58.493314
200677,Instituto Santisimo Sacramento,Bacacay 4896,SE10AA,privada,VELEZ SARSFIELD,10,18,97055,99400,-34.634678,-58.495427
201230,Esc. Tecnica Nº 27 Hipolito Yrigoyen,Virgilio 1980,SE10AB,publica,MONTE CASTRO,10,18,95004,100880,-34.621325,-58.517778
200746,Esc. Tecnica Nº 35 Ing. Eduardo Latzina,Av. Lope de Vega 2150,SE10AB,publica,MONTE CASTRO,10,18,95113,100951,-34.620685,-58.516589
201215,Esc. Primaria Comun Nº 14 DE 18º Guillermo Enrique Hudson,Arregui 6840,SE10AC,publica,VERSALLES,10,18,94029,99974,-34.629487,-58.528416
201574,Jardin de Infantes Nucleado B DE 18º Jardin del Ceibo [S] (EPC 14),Arregui 6840,SE10AC,publica,VERSALLES,10,18,94029,99974,-34.629487,-58.528416
201589,Esc. Primaria Comun Nº 16 DE 18º John F. Kennedy,Bruselas 721/755,SE10AC,publica,VERSALLES,10,18,94574,99999,-34.629264,-58.522472
201650,Jardin de Infantes Comun Nº 02 DE 18º El Trencito de Versalles,Bruselas 755/721,SE10AC,publica,VERSALLES,10,18,94560,100051,-34.628796,-58.522625
200761,Esc. Primaria Comun Nº 24 DE 18º Maipu,Gallardo 521,SE10AC,publica,VERSALLES,10,18,94386,99620,-34.63268,-58.524525
201574,Jardin de Infantes Nucleado B DE 18º Jardin del Ceibo (EPC 24),Gallardo 521,SE10AC,publica,VERSALLES,10,18,94386,99620,-34.63268,-58.524525
201588,Esc. Primaria Comun Nº 25 DE 18º Estados Unidos de America,Bruselas 785,SE10AC,publica,VERSALLES,10,18,94548,100098,-34.628372,-58.522755
200342,Jardin de Infantes Comun Nº 01 DE 17º Pablo Neruda,Tinogasta 5784/5768/5722,SE10AD,publica,VILLA REAL,10,17,94309,100905,-34.621096,-58.525356
201661,Esc. Primaria Comun Nº 14 DE 17º Simon Bolivar,Tinogasta 5768/5784/5722,SE10AD,publica,VILLA REAL,10,17,94314,100912,-34.621033,-58.525302
201336,Esc. de Educacion Media Nº 02 DE 17º Rumania,Manuel Porcel de Peralta 1437,SE10AD,publica,VILLA REAL,10,17,93977,100835,-34.621725,-58.528977
202038,Ciclo Basico de Formacion Ocupacional Nº 02 Salvador Maza,Jose Pedro Varela 5966,SE10AD,publica,VILLA REAL,10,17,93962,100910,-34.621049,-58.52914
200462,Esc. Primaria Comun Nº 13 DE 17º Prefectura Naval Argentina,Simbron 5821,SE10AD,publica,VILLA REAL,10,17,94160,100953,-34.620662,-58.526981
202967,Escuela Infantil Nº 04 DE 17º,Bruselas 1421,SE10AD,publica,VILLA REAL,10,17,94132,100925,-34.620915,-58.527286
201335,Escuela Cristiana Evangelica Argentina,Irigoyen 2150 - Tinogasta 5824,SE10AD,privada,VILLA REAL,10,17,94318,100829,-34.621781,-58.525259
201339,Instituto Modelo de Enseñanza Privada IMEP,Simbron 5490,SE10AD,privada,VILLA REAL,10,17,94451,101229,-34.618176,-58.523806
200554,Jardin de Infantes Nucleado D DE 13º [S] (EPC 01),Rafaela 5159,SE10AE,publica,VILLA LURO,10,13,96650,98820,-34.639901,-58.499838
200557,Esc. Primaria Comun Nº 01 DE 13º Prof. Jose Onaindia,Rafaela 5159,SE10AE,publica,VILLA LURO,10,13,96650,98820,-34.639901,-58.499838
200075,Jardin de Infantes Nucleado D DE 18º Jardin de las Calles Romanticas (EPC 07),Av. Rivadavia 9799,SE10AE,publica,VILLA LURO,10,18,96462,99082,-34.637539,-58.501887
201189,Esc. Primaria Comun Nº 07 DE 18º Republica Arabe de Egipto,Av. Rivadavia 9799,SE10AE,publica,VILLA LURO,10,18,96462,99082,-34.637539,-58.501887
201852,Nuevo Sol de Educacion Integral,Lope de Vega 80,SE10AE,privada,VILLA LURO,10,18,96661,99160,-34.636836,-58.499716
202593,Escuela Infantil La Tortuga D'Artagnan,Cortina 40,SE10AE,privada,VILLA LURO,10,18,96195,99060,-34.637736,-58.504799
200177,Jardin de Infantes Nucleado D DE 12º (EPC 09),Bacacay 3542,SE10AF,publica,FLORESTA,10,12,98645,99856,-34.630567,-58.478077
200961,Esc. Primaria Comun Nº 09 DE 12º Lic. Don Mauro Fernandez,Bacacay 3542,SE10AF,publica,FLORESTA,10,12,98645,99856,-34.630567,-58.478077
200960,Instituto Argentino Arabe Islamico,Bogota 3449,SE10AF,privada,FLORESTA,10,12,98677,100018,-34.629107,-58.477728
201638,Jardin de Infantes Nucleado B DE 11º (EPC 03),Mariano Acosta 45,SE10AG,publica,VELEZ SARSFIELD,10,11,98297,99403,-34.63465,-58.481873
201677,Esc. Primaria Comun Nº 03 DE 11º Angela Medone de Caviglia,Mariano Acosta 45,SE10AG,publica,VELEZ SARSFIELD,10,11,98297,99403,-34.63465,-58.481873
201675,Instituto Ntra. Sra. del Milagro,Mariano Acosta 195,SE10AG,privada,VELEZ SARSFIELD,10,11,98465,99253,-34.636003,-58.480041
200025,Esc. Primaria Comun Nº 06 DE 13º Carlos Guido y Spano,Cnel. Ramon Lorenzo Falcon 4801,SE10AH,publica,VILLA LURO,10,13,97087,99032,-34.637992,-58.495068
200554,Jardin de Infantes Nucleado D DE 13º (EPC 06),Cnel. Ramon Lorenzo Falcon 4801,SE10AH,publica,VILLA LURO,10,13,97087,99032,-34.637992,-58.495068
200075,Jardin de Infantes Nucleado D DE 18º Jardin de las Calles Romanticas [S] (EPC 08),Cnel. Pedro Calderon de la Barca 157/159 - Yerbal 4965,SE10AH,publica,VILLA LURO,10,18,96950,99266,-34.635892,-58.496511
200681,Esc. Primaria Comun Nº 08 DE 18º Base Aerea Vicecomodoro Marambio,Yerbal 4965 - Cnel. Pedro Calderon de la Barca 157/159,SE10AH,publica,VILLA LURO,10,18,96985,99259,-34.635931,-58.496194
201188,Escuela Modelo D. F. Sarmiento,Av. Rivadavia 9441,SE10AH,privada,VILLA LURO,10,18,96895,99148,-34.636929,-58.497182
200075,Jardin de Infantes Nucleado D DE 18º Jardin de las Calles Romanticas (EPC 10),Dr. Luis Belaustegui 4949,SE10AI,publica,VELEZ SARSFIELD,10,18,96735,99817,-34.630914,-58.498907
200304,Esc. Primaria Comun Nº 10 DE 18º Ada Maria Elflein,Dr. Luis Belaustegui 4949,SE10AI,publica,VELEZ SARSFIELD,10,18,96735,99817,-34.630914,-58.498907
200776,Instituto Cristo Rey,Av. Juan B. Justo 7525,SE10AI,privada,VELEZ SARSFIELD,10,18,97054,99953,-34.629689,-58.495427
201218,Instituto San Ramon Nonato,Cervantes 1168,SE10AI,privada,VELEZ SARSFIELD,10,18,96502,100141,-34.627993,-58.501446
201705,Instituto Ntra. Sra. del Buen y Perpetuo Socorro,Irigoyen 1143,SE10AJ,privada,VILLA LURO,10,18,95309,99958,-34.629638,-58.514457
200177,Jardin de Infantes Nucleado D DE 12º [S] (EPC 03),Bacacay 3732 - Joaquin V. Gonzalez 180,SE10AK,publica,FLORESTA,10,12,98433,99795,-34.631117,-58.480389
200196,Esc. Primaria Comun Nº 03 DE 12º Emilio Gimenez Zapiola,Joaquin V. Gonzalez 180 - Bacacay 3732,SE10AK,publica,FLORESTA,10,12,98468,99800,-34.631072,-58.480007
200193,Esc. Primaria Comun Nº 23 DE 12º Saturnino Segurola,Gral. Venancio Flores 3869,SE10AK,publica,FLORESTA,10,12,98296,99657,-34.63236,-58.481883
200177,Jardin de Infantes Nucleado D DE 12º (EPC 24),Moron 3745,SE10AK,publica,FLORESTA,10,12,98224,100292,-34.626636,-58.482667
200417,Esc. Primaria Comun Nº 24 DE 12º Padre Castañeda,Moron 3745,SE10AK,publica,FLORESTA,10,12,98224,100292,-34.626636,-58.482667
201552,Jardin de Infantes Integral Nº 01 DE 12º Rita Latallada de Victoria,Joaquin V. Gonzalez 307,SE10AK,publica,FLORESTA,10,12,98441,99953,-34.629692,-58.480301
200178,Instituto La Candelaria,Bahia Blanca 363,SE10AK,privada,FLORESTA,10,12,98302,99957,-34.629656,-58.481817
200084,Jardin de Infantes Comun Nº 01 DE 18º Republica Argentina,Cervantes 1927/1911 - Av. Alvarez Jonte 5081,SE10AL,publica,MONTE CASTRO,10,18,95789,100847,-34.621626,-58.509218
200678,Esc. Primaria Comun Nº 02 DE 18º Alejandro Aguado,Cervantes 1911/1927 - Av. Alvarez Jonte 5081,SE10AL,publica,MONTE CASTRO,10,18,95804,100835,-34.621734,-58.509055
200680,Esc. de Comercio Nº 33 Maipu,Av. Alvarez Jonte 5075/5035 - Bermudez 1952,SE10AL,publica,MONTE CASTRO,10,18,95848,100877,-34.621356,-58.508575
201759,Instituto Valle Grande,Arregui 5028,SE10AL,privada,MONTE CASTRO,10,18,95709,101070,-34.619615,-58.510089
201187,Instituto San Pedro Apostol,Bermudez 2052,SE10AL,privada,MONTE CASTRO,10,18,95772,101055,-34.619751,-58.509402
200891,Instituto Argentino Hebreo Marc Chagall,Av. Alvarez Jonte 4896,SE10AL,privada,MONTE CASTRO,10,18,96010,100976,-34.620464,-58.506808
202655,Jardin de Infantes Garabatos,Bermudez 1981,SE10AL,privada,MONTE CASTRO,10,18,95859,101012,-34.620139,-58.508454
202550,Escuela Infantil Daddy Ross Garden,Bermudez 2112,SE10AL,privada,MONTE CASTRO,10,18,95701,101119,-34.619174,-58.510176
200662,Esc. Primaria Comun Nº 03 DE 18º Monte Castro,Av. Alvarez Jonte 4651,SE10AM,publica,MONTE CASTRO,10,18,96256,101163,-34.618779,-58.504124
200695,Jardin de Infantes Nucleado A DE 18º La Calesita de Don Jose [S] (EPC 03),Av. Alvarez Jonte 4651,SE10AM,publica,MONTE CASTRO,10,18,96256,101163,-34.618779,-58.504124
200722,Esc. de Educacion Especial Hospital de Rehabilitacion Manuel Rocca,Av. Segurola 1949,SE10AM,publica,MONTE CASTRO,10,18,96469,101213,-34.618329,-58.501802
200664,Instituto San Rafael (niñas),Benito Juarez 2159,SE10AM,privada,MONTE CASTRO,10,18,96233,101068,-34.619636,-58.504376
200894,Esc. Primaria Comun Nº 24 DE 17º Presidente Dr. Roberto Mario Ortiz,Bahia Blanca 2535,SE10AN,publica,MONTE CASTRO,10,17,96551,102106,-34.61028,-58.500904
201653,Jardin de Infantes Nucleado D DE 17º Victoria Ocampo (EPC 24),Bahia Blanca 2535,SE10AN,publica,MONTE CASTRO,10,17,96551,102106,-34.61028,-58.500904
200097,Jardin de Infantes Comun Nº 04 DE 18º Tita Merello,Lascano 4044,SE10AN,publica,MONTE CASTRO,10,18,96789,101646,-34.614427,-58.498311
200694,Esc. Primaria Comun Nº 09 DE 18º Provincia de Misiones,Lascano 4044,SE10AN,publica,MONTE CASTRO,10,18,96789,101646,-34.614427,-58.498311
201897,Colegio Nuevos Ayres,Bahia Blanca 2246,SE10AN,privada,MONTE CASTRO,10,18,96779,101754,-34.613454,-58.498419
200775,Esc. Primaria Comun Nº 13 DE 18º Cnel. Jose Antonio Melian,Camarones 4351,SE10AO,publica,FLORESTA,10,18,97032,100743,-34.622568,-58.495664
201593,Jardin de Infantes Nucleado C DE 18º (EPC 13),Camarones 4351,SE10AO,publica,FLORESTA,10,18,97032,100743,-34.622568,-58.495664
200697,"Esc. de Educacion Especial y Form. Integral (Bilingüe; Niños, Jovenes y Adultos con Discapacidad Auditiva) Nº 29 Dr. Osvaldo Magnasco",Chivilcoy 1820,SE10AO,publica,MONTE CASTRO,10,18,97010,101319,-34.617376,-58.495902
201723,Esc. de Educacion Especial (Infantil) Nº 27 Dra. Lidia F. de Coriat,Chivilcoy 1820,SE10AO,publica,MONTE CASTRO,10,18,97010,101319,-34.617376,-58.495902
200080,Esc. Integral Interdisciplinaria Nº 18,San Blas 4356,SE10AO,publica,FLORESTA,10,18,96953,100817,-34.621901,-58.496526
200723,Instituto Cristo Maestro,Dr. Alejandro Korn 4283,SE10AO,privada,FLORESTA,10,18,97034,101031,-34.619972,-58.495641
201199,Jardin de Infantes Comun Nº 03 DE 12º Banderin,Mercedes 1465/1405,SE10AP,publica,FLORESTA,10,12,97295,100914,-34.621027,-58.492796
201510,Esc. Primaria Comun Nº 10 DE 12º Cnel. de Marina Leonardo Rosales,Mercedes 1405/1465,SE10AP,publica,FLORESTA,10,12,97348,100865,-34.621469,-58.492218
201201,Jardin de Infantes Nucleado C DE 12º [S] (EPC 11),Dr. Luis Belaustegui 3751,SE10AP,publica,FLORESTA,10,12,97841,100789,-34.622155,-58.486842
